OBJECTID,JUR,PARID,TAXYR,LLINE,LTYPE,CODE,SEQ,CUR,WHO,WEN,WHOCALC,WENCALC,STATUS,FRONACT,FRONEFF,DEPTH,DEPTBL,DEPFACT,SF,ACRES,UNITS,EXMPPCT,EXMPVAL,OSIZE,ORATE,OINCR,ODECR,BSIZE,BRATE,BINCR,BDECR,INFL1,INFL2,INFLU,ZONING,LCODEMOD,NMOD,ZMOD,LMOD,SMOD,UMOD,SFACT,COMRES,PRICE,ADJFACT,CLASS,AGFLG,CHGRSN,NOTE1,USER1,DEACTIVAT,SALEKEY,IASW_ID,TRANS_ID,UPD_STATUS
1494925,000,5608480,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:01,3,None,None,None,None,1.0,1160.0,0.0266,None,None,8330.0,None,None,None,None,1,7.25,7.25,7.25,None,None,None,None,0,655,0,0,0,0,None,N,8330.0,0.990000009537,None,None,None,None,TomCalpAdjust,None,None,1.9699e+008,None,None
1494926,000,5608481,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:48,3,103.0,103,140,150,0.959999978542,14420.0,0.331,None,None,34770.0,None,None,None,None,90,375,190,190,None,None,None,None,0,189,0,0,0,0,None,N,34770.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9699e+008,None,None
1500682,000,6713321,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:52,3,100.0,100,165,150,1.04999995232,16500.0,0.3788,None,None,44050.0,None,None,None,None,50,575,290,290,None,None,None,None,0,125,0,0,0,0,None,N,44050.0,0.97000002861,None,None,None,None,TomCalpAdjust,None,None,1.97038e+008,None,None
1500683,000,6713322,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,50.0,50,149,150,0.990000009537,7450.0,0.171,None,None,24360.0,None,None,None,None,40,575,290,290,None,None,None,None,0,108,0,0,0,0,None,N,24360.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97038e+008,None,None
1500684,000,6713323,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:22,3,80.0,80,120,150,0.889999985695,9600.0,0.2204,None,None,22610.0,None,None,None,None,40,425,210,210,None,None,None,None,0,105,0,0,0,0,None,N,22610.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97038e+008,None,None
1500685,000,6713324,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:31,3,39.0,39,120,150,0.889999985695,4680.0,0.1074,None,None,11990.0,None,None,None,None,40,375,190,190,None,None,None,None,0,104,0,0,0,0,None,N,11990.0,0.910000026226,None,None,None,None,TomCalpAdjust,None,None,1.97038e+008,None,None
1500686,000,6713325,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:22,3,50.0,50,125,150,0.910000026226,6250.0,0.1435,None,None,19340.0,None,None,None,None,50,425,210,210,None,None,None,None,0,122,0,0,0,0,None,N,19340.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97038e+008,None,None
1500687,000,6713326,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:52,3,57.0,57,343,150,1.22000002861,19551.0,0.4488,None,None,16070.0,None,None,None,None,60,225,110,110,None,None,None,None,0,135,0,0,0,0,None,N,16070.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97038e+008,None,None
1500688,000,6713327,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:23,3,61.0,61,110,150,0.850000023842,6710.0,0.154,None,None,21850.0,None,None,None,None,60,425,210,210,None,None,None,None,0,139,0,0,0,0,None,N,21850.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97038e+008,None,None
1500689,000,6713328,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:19.000001,3,40.0,40,108,150,0.839999973774,4320.0,0.0992,None,None,9440.0,None,None,None,None,50,275,140,140,None,None,None,None,0,119,0,0,0,0,None,N,9440.0,0.910000026226,None,None,None,None,TomCalpAdjust,None,None,1.97044e+008,None,None
1500690,000,0212654,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:24,3,50.0,50,150,150,1.0,7500.0,0.1722,None,None,28180.0,None,None,None,None,50,575,290,290,None,None,None,None,0,125,0,0,0,0,None,N,28180.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97042e+008,None,None
1500691,000,0212655,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:56,3,50.0,50,121,150,0.899999976158,6050.0,0.1389,None,None,22920.0,None,None,None,None,50,525,260,260,None,None,None,None,0,124,0,0,0,0,None,N,22920.0,0.97000002861,None,None,None,None,TomCalpAdjust,None,None,1.97042e+008,None,None
1500692,000,0212656,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:48:09,3,40.0,40,135,150,0.949999988079,5400.0,0.124,None,None,21850.0,None,None,None,None,40,575,290,290,None,None,None,None,0,108,0,0,0,0,None,N,21850.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97042e+008,None,None
1500693,000,0212657,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:56,3,60.0,60,120,150,0.889999985695,7200.0,0.1653,None,None,25370.0,None,None,None,None,60,475,240,240,None,None,None,None,0,140,0,0,0,0,None,N,25370.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97042e+008,None,None
1500694,000,0212658,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:48:09,3,65.0,65,105,150,0.829999983311,6825.0,0.1567,None,None,23820.0,None,None,None,None,70,425,210,210,None,None,None,None,0,156,0,0,0,0,None,N,23820.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97042e+008,None,None
1500695,000,0212659,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:48:09,3,50.0,50,120,150,0.889999985695,6000.0,0.1377,None,None,22430.0,None,None,None,None,50,525,260,260,None,None,None,None,0,124,0,0,0,0,None,N,22430.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.97042e+008,None,None
1500696,000,0212660,2017,1,F,01,2,Y,ROUSHK,2016-11-30 11:45:25,None,None,3,60.0,60,66,150,0.670000016689,3960.0,0.0909,None,None,17550.0,None,None,None,None,40,525,260,260,None,None,None,None,0,107,0,0,0,0,None,N,17550.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97194e+008,None,None
1500697,000,0212661,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:01,3,50.0,50,121,150,0.899999976158,6050.0,0.1389,None,None,22920.0,None,None,None,None,50,525,260,260,None,None,None,None,0,124,0,0,0,0,None,N,22920.0,0.97000002861,None,None,None,None,TomCalpAdjust,None,None,1.97042e+008,None,None
1500698,000,0212662,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:24,3,49.0,49,80,150,0.730000019073,3920.0,0.09,None,None,18870.0,None,None,None,None,40,625,310,310,None,None,None,None,0,109,0,0,0,0,None,N,18870.0,0.930000007153,None,None,None,None,TomCalpAdjust,None,None,1.97042e+008,None,None
1500699,000,0212663,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:24,3,50.0,50,110,150,0.850000023842,5500.0,0.1263,None,None,20080.0,None,None,None,None,50,525,260,260,None,None,None,None,0,124,0,0,0,0,None,N,20080.0,0.899999976158,None,None,None,None,TomCalpAdjust,None,None,1.97042e+008,None,None
1500700,000,0212664,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:24,3,44.0,44,120,150,0.889999985695,5280.0,0.1212,None,None,23080.0,None,None,None,None,50,575,290,290,None,None,None,None,0,125,0,0,0,0,None,N,23080.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.97042e+008,None,None
1500701,000,0212665,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:33,3,40.0,40,125,150,0.910000026226,5000.0,0.1148,None,None,21090.0,None,None,None,None,50,525,260,260,None,None,None,None,0,124,0,0,0,0,None,N,21090.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97041e+008,None,None
1500702,000,0212666,2017,1,F,01,2,Y,DESIMONE,2016-12-20 09:04:02,None,None,3,50.0,50,130,150,0.930000007153,6500.0,0.1492,None,None,23920.0,None,None,None,None,50,525,260,260,None,None,None,None,0,124,0,0,0,0,None,N,23920.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97041e+008,None,None
1500703,000,3500098,2017,1,F,21,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:27:25,3,50.0,50,115,150,0.870000004768,5750.0,0.132,None,None,8860.0,None,None,None,None,100,140,70,70,None,None,None,None,0,204,0,0,0,0,None,N,8860.0,0.97000002861,None,None,None,None,TomCalpAdjust,None,None,1.97139e+008,None,None
1500704,000,3500101,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:49:04,3,134.0,134,195,150,1.12000000477,26130.0,0.5999,None,None,36810.0,None,None,None,None,120,275,140,140,None,None,None,None,0,238,0,0,0,0,None,N,36810.0,0.939999997616,None,None,None,None,TomCalpAdjust,None,None,1.97139e+008,None,None
1500705,000,3500102,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,43560.0,1.0,None,None,33750.0,None,None,None,None,1,37500,18750,18750,None,None,None,None,0,306,0,0,0,0,None,N,33750.0,0.899999976158,None,None,None,None,TomCalpAdjust,None,None,1.97139e+008,None,None
1504340,000,4500768,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:30.000001,3,None,None,None,None,1.0,1206.0,0.0277,None,None,9160.0,None,None,None,None,1,7.75,7.75,7.75,None,None,None,None,0,613,0,0,0,0,None,N,9160.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1504341,000,4500769,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:30.000001,3,None,None,None,None,1.0,1206.0,0.0277,None,None,9160.0,None,None,None,None,1,7.75,7.75,7.75,None,None,None,None,0,613,0,0,0,0,None,N,9160.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1504342,000,4500770,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:51,3,None,None,None,None,1.0,868.0,0.0199,None,None,6590.0,None,None,None,None,1,7.75,7.75,7.75,None,None,None,None,0,613,0,0,0,0,None,N,6590.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1504343,000,4500771,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:51,3,None,None,None,None,1.0,1206.0,0.0277,None,None,9160.0,None,None,None,None,1,7.75,7.75,7.75,None,None,None,None,0,613,0,0,0,0,None,N,9160.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1504344,000,4500772,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:50:43,3,None,None,None,None,1.0,964.0,0.0221,None,None,7320.0,None,None,None,None,1,7.75,7.75,7.75,None,None,None,None,0,613,0,0,0,0,None,N,7320.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1504345,000,4500773,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:05,3,None,None,None,None,1.0,868.0,0.0199,None,None,6590.0,None,None,None,None,1,7.75,7.75,7.75,None,None,None,None,0,613,0,0,0,0,None,N,6590.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1504346,000,4500774,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:44:59,3,None,None,None,None,1.0,1206.0,0.0277,None,None,9160.0,None,None,None,None,1,7.75,7.75,7.75,None,None,None,None,0,613,0,0,0,0,None,N,9160.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1504347,000,4500775,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:01,3,None,None,None,None,1.0,964.0,0.0221,None,None,7320.0,None,None,None,None,1,7.75,7.75,7.75,None,None,None,None,0,613,0,0,0,0,None,N,7320.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9704e+008,None,None
1504348,000,4500776,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,964.0,0.0221,None,None,7320.0,None,None,None,None,1,7.75,7.75,7.75,None,None,None,None,0,613,0,0,0,0,None,N,7320.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9704e+008,None,None
1504349,000,4500777,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:48:08,3,None,None,None,None,1.0,1206.0,0.0277,None,None,9160.0,None,None,None,None,1,7.75,7.75,7.75,None,None,None,None,0,613,0,0,0,0,None,N,9160.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9704e+008,None,None
1504350,000,4500778,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:16,3,None,None,None,None,1.0,868.0,0.0199,None,None,6590.0,None,None,None,None,1,7.75,7.75,7.75,None,None,None,None,0,613,0,0,0,0,None,N,6590.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9704e+008,None,None
1504351,000,4500779,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:23,3,None,None,None,None,1.0,1206.0,0.0277,None,None,9160.0,None,None,None,None,1,7.75,7.75,7.75,None,None,None,None,0,613,0,0,0,0,None,N,9160.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9704e+008,None,None
1504352,000,3303159,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:26,3,100.0,100,200,150,1.12999999523,20000.0,0.4591,None,None,56360.0,None,None,None,None,100,525,260,260,None,None,None,None,0,209,0,0,0,0,None,N,56360.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97042e+008,None,None
1504353,000,3303160,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:24.000001,3,100.0,100,200,150,1.12999999523,20000.0,0.4591,None,None,56360.0,None,None,None,None,100,525,260,260,None,None,None,None,0,209,0,0,0,0,None,N,56360.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.9704e+008,None,None
1504354,000,3303161,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:24.000001,3,100.0,100,200,150,1.12999999523,20000.0,0.4591,None,None,56360.0,None,None,None,None,100,525,260,260,None,None,None,None,0,209,0,0,0,0,None,N,56360.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.9704e+008,None,None
1504355,000,3303162,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:24.000001,3,100.0,100,200,150,1.12999999523,20000.0,0.4591,None,None,56360.0,None,None,None,None,100,525,260,260,None,None,None,None,0,209,0,0,0,0,None,N,56360.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.9704e+008,None,None
1504356,000,3303163,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:17,3,100.0,100,202,150,1.12999999523,20200.0,0.4637,None,None,56360.0,None,None,None,None,100,525,260,260,None,None,None,None,0,209,0,0,0,0,None,N,56360.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.9704e+008,None,None
1504357,000,3303164,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:01,3,100.0,100,202,150,1.12999999523,20200.0,0.4637,None,None,56360.0,None,None,None,None,100,525,260,260,None,None,None,None,0,209,0,0,0,0,None,N,56360.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.9704e+008,None,None
1504358,000,4101850,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:07,3,80.0,80,230,150,1.14999997616,18400.0,0.4224,None,None,34160.0,None,None,None,None,60,425,210,210,None,None,None,None,0,139,0,0,0,0,None,N,34160.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.96995e+008,None,None
1504359,000,4101851,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:14,3,60.0,60,135,150,0.949999988079,8100.0,0.186,None,None,24230.0,None,None,None,None,60,425,210,210,None,None,None,None,0,139,0,0,0,0,None,N,24230.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.96995e+008,None,None
1504360,000,4101852,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:50:52,3,105.0,105,256,150,1.16999995708,26880.0,0.6171,None,None,44340.0,None,None,None,None,40,525,260,260,None,None,None,None,0,107,0,0,0,0,None,N,44340.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.96995e+008,None,None
1504361,000,4101853,2017,1,F,21,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:21,3,40.0,40,172,150,1.07000005245,6880.0,0.1579,None,None,11130.0,None,None,None,None,40,260,130,130,None,None,None,None,0,107,0,0,0,0,None,N,11130.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.96995e+008,None,None
1504362,000,4101854,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,40.0,40,172,150,1.07000005245,6880.0,0.1579,None,None,22470.0,None,None,None,None,40,525,260,260,None,None,None,None,0,107,0,0,0,0,None,N,22470.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.96995e+008,None,None
1504363,000,4101855,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:07,3,60.0,60,135,150,0.949999988079,8100.0,0.186,None,None,24230.0,None,None,None,None,60,425,210,210,None,None,None,None,0,139,0,0,0,0,None,N,24230.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.96995e+008,None,None
1495147,000,4606570,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:04,3,82.0,82,146,150,0.980000019073,11972.0,0.2748,None,None,24480.0,None,None,None,None,100,275,140,140,None,None,None,None,0,204,0,0,0,0,None,N,24480.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97033e+008,None,None
1495148,000,4606571,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:05,3,93.0,93,146,150,0.980000019073,13578.0,0.3117,None,None,25990.0,None,None,None,None,100,275,140,140,None,None,None,None,0,204,0,0,0,0,None,N,25990.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97035e+008,None,None
1495149,000,4606574,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:00.000001,3,93.0,93,146,150,0.980000019073,13578.0,0.3117,None,None,25990.0,None,None,None,None,100,275,140,140,None,None,None,None,0,204,0,0,0,0,None,N,25990.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97035e+008,None,None
1495150,000,4606575,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,84.0,84,145,150,0.980000019073,12180.0,0.2796,None,None,24750.0,None,None,None,None,100,275,140,140,None,None,None,None,0,204,0,0,0,0,None,N,24750.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97035e+008,None,None
1495151,000,4606576,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:11.000001,3,84.0,84,145,150,0.980000019073,12180.0,0.2796,None,None,24750.0,None,None,None,None,100,275,140,140,None,None,None,None,0,204,0,0,0,0,None,N,24750.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97004e+008,None,None
1495152,000,4606577,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:05,3,84.0,84,145,150,0.980000019073,12180.0,0.2796,None,None,24750.0,None,None,None,None,100,275,140,140,None,None,None,None,0,204,0,0,0,0,None,N,24750.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97004e+008,None,None
1495153,000,5618588,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:44:56,3,62.0,62,80,150,0.730000019073,4960.0,0.1139,None,None,44610.0,None,None,None,None,70,1090,550,550,None,None,None,None,0,280,0,0,0,0,None,N,44610.0,0.850000023842,None,None,None,None,TomCalpAdjust,None,None,1.9699e+008,None,None
1495154,000,5618589,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,65.0,65,73,150,0.699999988079,4745.0,0.1089,None,None,43760.0,None,None,None,None,70,1090,550,550,None,None,None,None,0,280,0,0,0,0,None,N,43760.0,0.850000023842,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1495155,000,5618590,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:08,3,55.0,55,73,150,0.699999988079,4015.0,0.0922,None,None,46560.0,None,None,None,None,70,1090,550,550,20,None,15,None,0,280,0,0,0,0,None,N,46560.0,0.850000023842,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1495156,000,5618591,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:02,3,65.0,65,82,150,0.740000009537,5330.0,0.1224,None,None,46260.0,None,None,None,None,70,1090,550,550,None,None,None,None,0,280,0,0,0,0,None,N,46260.0,0.850000023842,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1495157,000,5618592,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:49,3,70.0,70,82,150,0.740000009537,5740.0,0.1318,None,None,47990.0,None,None,None,None,70,1090,550,550,None,None,None,None,0,280,0,0,0,0,None,N,47990.0,0.850000023842,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1495158,000,5618593,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:08,3,65.0,65,82,150,0.740000009537,5330.0,0.1224,None,None,46260.0,None,None,None,None,70,1090,550,550,None,None,None,None,0,280,0,0,0,0,None,N,46260.0,0.850000023842,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1495159,000,5618594,2017,1,A,53,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:08,3,None,None,None,150,1.0,43726.0,1.0038,None,None,None,None,None,None,None,1,0,0,0,None,None,None,None,0,311,0,0,0,0,None,N,0.0,0.850000023842,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1495160,000,5618595,2017,1,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:44:57,3,None,None,None,None,1.0,55644.0,1.2774,None,None,10620.0,None,None,None,None,1,12500,12500,12500,None,None,None,None,0,311,0,0,0,0,None,N,13570.0,0.850000023842,None,None,None,None,TomCalpAdjust,None,None,1.97028e+008,None,None
1495161,000,5618616,2017,1,A,02,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,86467.0,1.985,None,None,107250.0,None,None,None,None,1,165000,165000,165000,72,None,-35,None,1,3029,0,0,0,0,None,N,212890.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97193e+008,None,None
1495162,000,5618617,2017,1,A,02,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:52:55,3,None,None,None,None,1.0,43560.0,1.0,None,None,151800.0,None,None,None,None,1,165000,165000,165000,20,None,-8,None,1,3029,0,0,0,0,None,N,151800.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97193e+008,None,None
1495163,000,5618617,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:52:55,3,None,None,None,None,1.0,265150.0,6.087,None,None,0.0,None,None,None,None,1,41250,41250,41250,20,None,-8,None,1,3029,0,0,0,0,None,N,231000.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97233e+008,None,None
1495164,000,5618618,2017,1,A,02,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,43560.0,1.0,None,None,165000.0,None,None,None,None,1,165000,165000,165000,None,None,None,None,1,3029,0,0,0,0,None,N,165000.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97226e+008,None,None
1495165,000,5618620,2017,1,F,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:04,3,40.0,40,134,150,0.939999997616,5360.0,0.123,None,None,6080.0,None,None,None,None,80,115,58,58,21,None,-6,None,0,176,0,0,0,0,None,N,6080.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1495166,000,5618621,2017,1,F,22,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:10,3,37.0,37,168,150,1.05999994278,6216.0,0.1427,None,None,None,None,None,None,None,80,290,145,145,21,None,None,None,0,176,0,0,0,0,None,N,17980.0,1.0,None,None,None,None,None,None,None,1.97034e+008,None,None
1495167,000,5618622,2017,1,S,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:37,3,None,None,None,None,1.0,3036.0,0.0697,None,None,37190.0,None,None,None,None,1,12.25,12.25,12.25,None,None,None,None,0,654,0,0,0,0,None,N,37190.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1495168,000,5618623,2017,1,S,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:56,3,None,None,None,None,1.0,3036.0,0.0697,None,None,37190.0,None,None,None,None,1,12.25,12.25,12.25,None,None,None,None,0,654,0,0,0,0,None,N,37190.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1495169,000,5618624,2017,1,S,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:17,3,None,None,None,None,1.0,3036.0,0.0697,None,None,37190.0,None,None,None,None,1,12.25,12.25,12.25,None,None,None,None,0,654,0,0,0,0,None,N,37190.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1455815,000,2800338,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:15,3,150.0,150,150,150,1.0,22500.0,0.5165,None,None,29150.0,None,None,None,None,110,225,110,110,None,None,None,None,0,220,0,0,0,0,None,N,29150.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.96995e+008,None,None
